6a feira,433,"17,5",7,"13,5",21,"15,9",503,"17,0",531,"16,9","1,6"
Sábado,359,"14,5",11,"21,2",16,"12,1",458,"15,5",485,"15,4","3,1"
Domingo,264,"10,7",9,"17,3",14,"10,6",357,"12,1",380,"12,1","3,4"
TOTAL,2470,"100,0",52,"100,0",132,"100,0",2957,"100,0",3141,"100,0","2,1"
"",Acidentes,,Vítimas,,Feridos,,Feridos,,Total,,Índice de
"",,%,,%,,%,,%,,%,
"",c/ vítimas,,mortais,,graves,,leves,,vítimas,,gravidade
Dia,1852,"75,0",29,"55,8",87,"65,9",2225,"75,2",2341,"74,5","1,6"
Noite,537,"21,7",21,"40,4",35,"26,5",634,"21,4",690,"22,0","3,9"
Aurora ou crep.,79,"3,2",2,"3,8",10,"7,6",95,"3,2",107,"3,4","2,5"
N.D.,2,"0,1",0,"0,0",0,"0,0",3,"0,1",3,"0,1","0,0"
TOTAL,2470,"100,0",52,"100,0",132,"100,0",2957,"100,0",3141,"100,0","2,1"
"",Acidentes,,Vítimas,,Feridos,,Feridos,,Total,,Índice de
"",,%,,%,,%,,%,,%,
"",c/ vítimas,,mortais,,graves,,leves,,vítimas,,gravidade
00-03,90,"3,6",5,"9,6",5,"3,8",109,"3,7",119,"3,8","5,6"
03-06,59,"2,4",7,"13,5",7,"5,3",72,"2,4",86,"2,7","11,9"
06-09,333,"13,5",9,"17,3",24,"18,2",385,"13,0",418,"13,3","2,7"
09-12,447,"18,1",3,"5,8",20,"15,2",529,"17,9",552,"17,6","0,7"
12-15,444,"18,0",4,"7,7",15,"11,4",526,"17,8",545,"17,4","0,9"
15-18,476,"19,3",12,"23,1",28,"21,2",593,"20,1",633,"20,2","2,5"
18-21,458,"18,5",6,"11,5",26,"19,7",556,"18,8",588,"18,7","1,3"
21-24,163,"6,6",6,"11,5",7,"5,3",187,"6,3",200,"6,4","3,7"
TOTAL,2470,"100,0",52,"100,0",132,"100,0",2957,"100,0",3141,"100,0","2,1"
"","Acidentesc/ vítimas",%,"Vítimasmortais",%,"Feridosgraves",%,"Feridosleves",%,"Totalvítimas",%,"Índice degravidade"
Bom tempo,1916,"77,6",39,"75,0",108,"81,8",2280,"77,1",2427,"77,3","2,0"
Chuva,526,"21,3",13,"25,0",21,"15,9",641,"21,7",675,"21,5","2,5"
Outros,19,"0,8",0,"0,0",3,"2,3",26,"0,9",29,"0,9","0,0"
N.D.,9,"0,4",0,"0,0",0,"0,0",10,"0,3",10,"0,3","0,0"
"",,"Acidentesc/ vítimas",%,"Vítimasmortais",%,"Feridosgraves",%,"Feridosleves",%,"Totalvítimas",%,"Índice degravidade"
Atropelamento,Atropelamento com fuga,15,"0,6",0,"0,0",1,"0,8",14,"0,5",15,"0,5","0,0"
"",Atropelamento de animais,1,"0,0",0,"0,0",0,"0,0",1,"0,0",1,"0,0","0,0"
"",Atropelamento de peões,263,"10,6",8,"15,4",21,"15,9",264,"8,9",293,"9,3","3,0"
"",Total,279,"11,3",8,"15,4",22,"16,7",279,"9,4",309,"9,8","2,9"
Colisão,Colisão choque em cadeia,39,"1,6",1,"1,9",3,"2,3",47,"1,6",51,"1,6","2,6"
"",Colisão com fuga,38,"1,5",0,"0,0",1,"0,8",40,"1,4",41,"1,3","0,0"
"",Colisão com outras situações,139,"5,6",1,"1,9",6,"4,5",189,"6,4",196,"6,2","0,7"
"","Colisão com veiculo ouobstáculo na faixa de rodagem",102,"4,1",1,"1,9",2,"1,5",125,"4,2",128,"4,1","1,0"
"",Colisão frontal,264,"10,7",11,"21,2",28,"21,2",366,"12,4",405,"12,9","4,2"
"","Colisão lateral com outroveículo em movimento",621,"25,1",6,"11,5",20,"15,2",773,"26,1",799,"25,4","1,0"
"","Colisão traseira com outroveículo em movimento",248,"10,0",4,"7,7",6,"4,5",314,"10,6",324,"10,3","1,6"
"",Total,1451,"58,7",24,"46,2",66,"50,0",1854,"62,7",1944,"61,9","1,7"
Despiste,Despiste com capotamento,131,"5,3",5,"9,6",9,"6,8",167,"5,6",181,"5,8","3,8"
"Despiste com colisão comveículo imobil. ou obstáculo",91,"3,7",2,"3,8",7,"5,3",100,"3,4",109,"3,5","2,2",
"Despiste com dispositivo deretenção",41,"1,7",0,"0,0",1,"0,8",46,"1,6",47,"1,5","0,0",
Despiste com fuga,1,"0,0",0,"0,0",0,"0,0",1,"0,0",1,"0,0","0,0",
"Despiste com transposição dodispositivo de retenção lateral",17,"0,7",1,"1,9",1,"0,8",18,"0,6",20,"0,6","5,9",
"Despiste sem dispositivo deretenção",78,"3,2",2,"3,8",6,"4,5",82,"2,8",90,"2,9","2,6",
Despiste simples,381,"15,4",10,"19,2",20,"15,2",410,"13,9",440,"14,0","2,6",
Total,740,"30,0",20,"38,5",44,"33,3",824,"27,9",888,"28,3","2,7",
"","Acidentesc/ vítimas",%,"Vítimasmortais",%,"Feridosgraves",%,"Feridosleves",%,"Totalvítimas",%,"Índice degravidade"
Dentro das localidades,2006,"81,2",28,"53,8",88,"66,7",2372,"80,2",2488,"79,2","1,4"
Fora das localidades,464,"18,8",24,"46,2",44,"33,3",585,"19,8",653,"20,8","5,2"
"","Acidentesc/ vítimas",%,"Vítimasmortais",%,"Feridosgraves",%,"Feridosleves",%,"Totalvítimas",%,"Índice degravidade"
Arruamento,1699,"68,8",19,"36,5",74,"56,1",1983,"67,1",2076,"66,1","1,1"
Autoestrada,150,"6,1",7,"13,5",10,"7,6",183,"6,2",200,"6,4","4,7"
Estrada Municipal,102,"4,1",3,"5,8",2,"1,5",127,"4,3",132,"4,2","2,9"
Estrada Nacional,454,"18,4",19,"36,5",38,"28,8",580,"19,6",637,"20,3","4,2"
IP/IC,38,"1,5",3,"5,8",5,"3,8",54,"1,8",62,"2,0","7,9"
Outra Via *,27,"1,1",1,"1,9",3,"2,3",30,"1,0",34,"1,1","3,7"
"","Acidentesc/ vítimas",%,"Vítimasmortais",%,"Feridosgraves",%,"Feridosleves",%,"Totalvítimas",%,"Índice degravidade"
Agueda,174,"7,0",4,"7,7",21,"15,9",210,"7,1",235,"7,5","2,3"
Albergaria-a-Velha,116,"4,7",3,"5,8",7,"5,3",134,"4,5",144,"4,6","2,6"
Anadia,107,"4,3",2,"3,8",2,"1,5",125,"4,2",129,"4,1","1,9"
Arouca,49,"2,0",2,"3,8",3,"2,3",58,"2,0",63,"2,0","4,1"
Aveiro,333,"13,5",8,"15,4",16,"12,1",393,"13,3",417,"13,3","2,4"
Castelo de Paiva,33,"1,3",0,"0,0",2,"1,5",42,"1,4",44,"1,4","0,0"
Espinho,91,"3,7",1,"1,9",3,"2,3",107,"3,6",111,"3,5","1,1"
Estarreja,99,"4,0",1,"1,9",6,"4,5",112,"3,8",119,"3,8","1,0"
Ilhavo,147,"6,0",4,"7,7",7,"5,3",160,"5,4",171,"5,4","2,7"
Mealhada,77,"3,1",3,"5,8",8,"6,1",95,"3,2",106,"3,4","3,9"
Murtosa,40,"1,6",0,"0,0",0,"0,0",47,"1,6",47,"1,5","0,0"
Oliveira de Azemeis,168,"6,8",6,"11,5",11,"8,3",213,"7,2",230,"7,3","3,6"
Oliveira do Bairro,92,"3,7",2,"3,8",4,"3,0",110,"3,7",116,"3,7","2,2"
Ovar,189,"7,7",3,"5,8",14,"10,6",222,"7,5",239,"7,6","1,6"
Santa Maria da Feira,483,"19,6",5,"9,6",15,"11,4",614,"20,8",634,"20,2","1,0"
Sao Joao da Madeira,56,"2,3",0,"0,0",8,"6,1",63,"2,1",71,"2,3","0,0"
Sever do Vouga,51,"2,1",3,"5,8",1,"0,8",58,"2,0",62,"2,0","5,9"
Vagos,96,"3,9",2,"3,8",3,"2,3",115,"3,9",120,"3,8","2,1"
Vale de Cambra,69,"2,8",3,"5,8",1,"0,8",79,"2,7",83,"2,6","4,3"
"",Vítimas,,Feridos,,Feridos,,Total,
"",,%,,%,,%,,%
"",mortais,,graves,,leves,,vítimas,
Condutores,34,"65,4",83,"62,9",1989,"67,3",2106,"67,0"
Passageiros,10,"19,2",27,"20,5",695,"23,5",732,"23,3"
Peões,8,"15,4",22,"16,7",273,"9,2",303,"9,6"
TOTAL,52,"100,0",132,"100,0",2957,"100,0",3141,"100,0"
"",Vítimas,,Feridos,,Feridos,,Total,
"",,%,,%,,%,,%
"",mortais,,graves,,leves,,vítimas,
Peões,8,"15,4",22,"16,7",273,"9,2",303,"9,6"
Veíc. Ligeiros *,28,"53,8",58,"43,9",1715,"58,0",1801,"57,3"
Veíc. Pesados *,2,"3,8",2,"1,5",38,"1,3",42,"1,3"
Velocípedes *,6,"11,5",12,"9,1",273,"9,2",291,"9,3"
Ciclomotores *,2,"3,8",20,"15,2",436,"14,7",458,"14,6"
Motociclos *,5,"9,6",17,"12,9",184,"6,2",206,"6,6"
Outros,1,"1,9",1,"0,8",38,"1,3",40,"1,3"
TOTAL,52,"100,0",132,"100,0",2957,"100,0",3141,"100,0"
"",Vítimas,,Feridos,,Feridos,,Total,
"",,%,,%,,%,,%
"",mortais,,graves,,leves,,vítimas,
"<=14",0,"0,0",3,"2,3",194,"6,6",197,"6,3"
15-19,2,"3,8",11,"8,3",189,"6,4",202,"6,4"
20-24,4,"7,7",16,"12,1",281,"9,5",301,"9,6"
25-29,2,"3,8",9,"6,8",248,"8,4",259,"8,2"
30-34,2,"3,8",10,"7,6",219,"7,4",231,"7,4"
35-39,7,"13,5",12,"9,1",282,"9,5",301,"9,6"
40-44,5,"9,6",10,"7,6",263,"8,9",278,"8,9"
45-49,3,"5,8",9,"6,8",255,"8,6",267,"8,5"
50-54,5,"9,6",6,"4,5",220,"7,4",231,"7,4"
55-59,3,"5,8",14,"10,6",176,"6,0",193,"6,1"
60-64,3,"5,8",3,"2,3",152,"5,1",158,"5,0"
65-69,2,"3,8",5,"3,8",145,"4,9",152,"4,8"
70-74,3,"5,8",8,"6,1",113,"3,8",124,"3,9"
">=75",10,"19,2",16,"12,1",214,"7,2",240,"7,6"
N.D.,1,"1,9",0,"0,0",6,"0,2",7,"0,2"
TOTAL,52,"100,0",132,"100,0",2957,"100,0",3141,"100,0"
Concelho,Datahora,M,FG,Via,Km,Natureza
Agueda,06-01-2013 13:00,1,0,Bo. Doutor Correia Sousa,-,Atropelamento de peões
Agueda,08-02-2013 16:20,0,4,EN1,"223,666",Colisão frontal
Agueda,29-11-2013 14:00,0,2,EN1,"226,400","Colisão traseira com outro veículoem movimento"
Agueda,10-04-2013 03:10,0,1,EN1,"230,856",Despiste com capotamento
Agueda,31-07-2013 14:41,0,3,EN1,"237,630",Colisão choque em cadeia
Agueda,31-07-2013 18:10,0,1,EN1,"241,227",Colisão frontal
Agueda,26-01-2013 21:00,1,0,EN333,"22,100",Colisão frontal
Agueda,05-03-2013 01:55,0,1,EN333,"22,200",Despiste simples
Agueda,10-05-2013 11:30,1,2,EN333,"27,630",Colisão frontal
Agueda,04-06-2013 17:50,0,1,EN336,"4,844",Despiste simples
Agueda,09-10-2013 16:00,0,1,IC2,"229,750","Despiste com transposição dodispositivo de retenção lateral"
Agueda,14-10-2013 16:00,0,1,Rua Chão da Pedra 20,-,Atropelamento de peões
Agueda,05-10-2013 20:20,0,2,Rua José Luís Ferreira 453,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Agueda,13-05-2013 17:15,0,1,Rua Principal,-,"Despiste sem dispositivo deretenção"
Agueda,16-06-2013 11:50,0,1,Rua Professor Diniz Pires,-,Despiste simples
Agueda,06-01-2013 17:00,1,0,Rua Vale do Rico,-,"Colisão traseira com outro veículoem movimento"
Albergaria-a-Velha,09-08-2013 16:10,1,0,-,-,"Colisão lateral com outro veículoem movimento"
Albergaria-a-Velha,02-05-2013 10:30,0,1,A25,"21,850","Colisão traseira com outro veículoem movimento"
Albergaria-a-Velha,14-11-2013 08:00,0,1,EM556,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Albergaria-a-Velha,09-12-2013 09:30,0,1,EN1,"246,282",Atropelamento de peões
Albergaria-a-Velha,18-10-2013 08:25,0,1,EN1,"247,000",Atropelamento de peões
Albergaria-a-Velha,25-08-2013 05:25,1,0,EN1,"253,150","Colisão lateral com outro veículoem movimento"
Albergaria-a-Velha,28-05-2013 18:25,0,1,Largo de Santa Ana,-,Despiste simples
Albergaria-a-Velha,28-07-2013 00:10,0,1,Rua da Bela Vista,-,Despiste simples
Albergaria-a-Velha,16-09-2013 14:00,0,1,Rua da Escola 2,-,Colisão frontal
Albergaria-a-Velha,24-06-2013 15:10,1,0,Rua da Lomba do Barco,-,Despiste com capotamento
Anadia,16-11-2013 17:50,1,0,EN1,"212,477",Atropelamento de peões
Anadia,02-04-2013 17:30,1,0,EN333-1,"72,800",Despiste simples
Anadia,26-11-2013 18:25,0,1,IC2,"219,800",Colisão com outras situações
Anadia,09-05-2013 20:30,0,1,Rua Principal,-,"Colisão lateral com outro veículoem movimento"
Arouca,18-07-2013 06:20,0,1,Ava 25 de Abril,-,"Colisão lateral com outro veículoem movimento"
Arouca,29-03-2013 09:48,2,0,EN224,"35,000",Despiste simples
Concelho,Datahora,M,FG,Via,Km,Natureza
Arouca,05-01-2013 18:15,0,1,Rua do Castelo,-,Colisão frontal
Aveiro,23-06-2013 16:40,1,0,A1,"233,100",Despiste com capotamento
Aveiro,22-06-2013 04:00,0,1,A25,"14,050","Despiste com dispositivo deretenção"
Aveiro,14-11-2013 09:10,0,1,"Arruamento Paralelo ao""Continente"" 0",-,"Colisão lateral com outro veículoem movimento"
Aveiro,29-07-2013 15:20,0,1,Ava Santa Joana 47,-,"Colisão lateral com outro veículoem movimento"
Aveiro,04-01-2013 14:15,0,1,Avenida 25 de Abril .,-,"Colisão lateral com outro veículoem movimento"
Aveiro,13-05-2013 17:30,0,3,EN109,"55,100",Colisão frontal
Aveiro,22-03-2013 13:50,1,0,EN109,"55,500","Colisão traseira com outro veículoem movimento"
Aveiro,18-03-2013 13:17,0,1,EN109,"59,000","Despiste com colisão com veículoimobil. ou obstáculo"
Aveiro,17-11-2013 01:20,1,0,EN109,"60,000","Despiste sem dispositivo deretenção"
Aveiro,04-02-2013 08:15,1,0,EN109,-,"Despiste sem dispositivo deretenção"
Aveiro,03-07-2013 16:10,2,0,EN235,"1,500",Colisão frontal
Aveiro,13-09-2013 18:25,0,1,Rotunda da Decatlon 0,-,"Colisão lateral com outro veículoem movimento"
Aveiro,07-10-2013 11:00,0,1,Rua 31 de Janeiro,-,Despiste simples
Aveiro,10-02-2013 17:30,0,1,Rua Caião .,-,Colisão frontal
Aveiro,20-12-2013 09:00,0,1,Rua Cónego Maio 222,-,"Colisão lateral com outro veículoem movimento"
Aveiro,14-01-2013 08:15,0,1,Rua da Sofia .,-,"Colisão lateral com outro veículoem movimento"
Aveiro,14-03-2013 09:02,0,1,Rua do Emigrante,-,Colisão com outras situações
Aveiro,10-12-2013 22:50,1,0,Rua do Lamarão,-,Despiste simples
Aveiro,23-05-2013 11:45,0,1,Rua Doutor Marques da Costa 82,-,"Colisão com veiculo ou obstáculona faixa de rodagem"
Aveiro,11-08-2013 04:40,1,0,Rua João Francisco do Casal 0,-,Atropelamento de peões
Aveiro,05-04-2013 17:50,0,1,Rua Professora Justa Ferreira Dias,-,Colisão frontal
Castelo de Paiva,21-09-2013 18:45,0,1,EN222,"46,950",Despiste simples
Castelo de Paiva,26-09-2013 07:55,0,1,IC35,"2,400",Colisão frontal
Espinho,12-08-2013 19:30,1,0,A29,"37,427",Despiste simples
Espinho,17-04-2013 16:33,0,1,A29,"39,500",Despiste simples
Espinho,22-05-2013 08:00,0,1,Rua Ponte D'Anta 00,-,"Colisão traseira com outro veículoem movimento"
Espinho,13-12-2013 00:00,0,1,Rua São Martinho de Anta 00,-,Atropelamento de peões
Estarreja,28-01-2013 09:00,0,1,A1,"258,475",Despiste com capotamento
Estarreja,17-04-2013 22:00,1,0,A29,"2,090",Atropelamento de peões
Estarreja,10-08-2013 17:55,0,2,A29,"10,800",Despiste com capotamento
Estarreja,10-09-2013 00:15,0,1,Rua Agostinho Leite 75,-,Despiste simples
Estarreja,15-01-2013 18:15,0,1,Rua Desembargador Correia Teles,-,"Colisão lateral com outro veículoem movimento"
Estarreja,18-03-2013 10:00,0,1,"Rua Doutor António Duarte deOliveira",-,"Colisão lateral com outro veículoem movimento"
Concelho,Datahora,M,FG,Via,Km,Natureza
Ilhavo,17-07-2013 16:25,1,0,Ava 25 de Abril 60,-,"Colisão lateral com outro veículoem movimento"
Ilhavo,03-06-2013 08:25,1,0,Ava José Estevão 211,-,"Colisão lateral com outro veículoem movimento"
Ilhavo,03-12-2013 17:20,0,1,Ava Pedro Alvares Cabral,-,"Colisão lateral com outro veículoem movimento"
Ilhavo,28-11-2013 06:40,1,0,ER335,"1,200","Despiste com transposição dodispositivo de retenção lateral"
Ilhavo,23-03-2013 03:55,1,0,Rua de Baixo 55,-,Despiste simples
Ilhavo,14-06-2013 17:25,0,1,Rua de Ilhavo 277,-,"Colisão lateral com outro veículoem movimento"
Ilhavo,27-08-2013 04:00,0,1,Rua Professor Francisco Corujo,-,Despiste com capotamento
Ilhavo,18-03-2013 08:00,0,1,Rua Sacadura Cabral 56,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Mealhada,11-10-2013 23:20,0,1,-,-,Atropelamento de peões
Mealhada,20-02-2013 22:45,0,1,EN1,"199,300",Atropelamento de peões
Mealhada,30-09-2013 08:55,3,2,EN1,"205,750",Colisão frontal
Mealhada,18-04-2013 07:20,0,1,EN1,"207,900","Colisão lateral com outro veículoem movimento"
Mealhada,07-10-2013 20:20,0,1,EN234,"30,200",Colisão com outras situações
Mealhada,02-09-2013 09:55,0,1,Largo do Chafariz,-,Atropelamento de peões
Mealhada,18-09-2013 20:05,0,1,Rua Principal,-,Atropelamento de peões
Oliveira de Azemeis,14-02-2013 20:25,1,0,Ava António José de Almeida,-,Atropelamento de peões
Oliveira de Azemeis,06-07-2013 22:45,1,0,EN224,"58,300","Colisão lateral com outro veículoem movimento"
Oliveira de Azemeis,29-07-2013 08:45,0,1,EN224,"58,300",Colisão frontal
Oliveira de Azemeis,25-12-2013 15:20,0,4,EN224,"68,925",Colisão frontal
Oliveira de Azemeis,03-11-2013 15:30,0,1,EN227,"5,050","Colisão lateral com outro veículoem movimento"
Oliveira de Azemeis,01-01-2013 03:00,0,1,IC2,"259,600",Despiste simples
Oliveira de Azemeis,08-04-2013 07:40,1,0,IC2,"260,000",Colisão frontal
Oliveira de Azemeis,19-10-2013 00:20,1,0,IC2,"264,880",Colisão frontal
Oliveira de Azemeis,22-12-2013 16:15,1,0,IC2,"265,600",Colisão com outras situações
Oliveira de Azemeis,04-11-2013 17:45,0,1,Largo das Vendas,-,Atropelamento de peões
Oliveira de Azemeis,25-02-2013 14:45,0,1,Rua do Cavalar,-,Colisão frontal
Oliveira de Azemeis,30-10-2013 19:20,0,1,Rua José Maria Pinto,-,Atropelamento de peões
Oliveira de Azemeis,09-09-2013 13:50,0,1,Rua Manuel Pereira Godinho,-,Atropelamento de peões
Oliveira de Azemeis,08-06-2013 03:30,1,0,Rua Professor Silva Pinto,-,Despiste simples
Oliveira do Bairro,26-01-2013 18:25,1,0,A1,"230,220",Colisão frontal
Oliveira do Bairro,14-09-2013 18:00,0,1,EN235,"17,100","Colisão lateral com outro veículoem movimento"
Oliveira do Bairro,03-02-2013 07:00,1,2,Rua do Paraíso 60,-,Despiste simples
Oliveira do Bairro,09-09-2013 16:30,0,1,Rua Principal,-,"Colisão lateral com outro veículoem movimento"
Ovar,15-01-2013 14:05,1,0,A1,"266,062",Atropelamento de peões
Concelho,Datahora,M,FG,Via,Km,Natureza
Ovar,18-12-2013 19:00,0,1,Ava 29 de Março,-,Atropelamento de peões
Ovar,23-08-2013 10:20,0,1,"Avenida Doutor Francisco SáCarneiro 1520",-,"Colisão traseira com outro veículoem movimento"
Ovar,13-11-2013 05:50,0,1,"Avenida Doutor Francisco SáCarneiro 1524",-,"Colisão traseira com outro veículoem movimento"
Ovar,31-05-2013 23:45,0,1,EN109,"38,550",Atropelamento com fuga
Ovar,08-04-2013 07:20,1,0,EN327,"32,416",Colisão frontal
Ovar,19-07-2013 19:30,0,1,Estrada Marinha 00,-,"Despiste sem dispositivo deretenção"
Ovar,17-11-2013 08:15,0,1,Rua Cimo de Vila 326,-,Despiste simples
Ovar,01-09-2013 11:00,0,1,Rua Corga do Norte 565,-,Despiste simples
Ovar,29-11-2013 12:50,0,1,Rua Couto 586,-,Atropelamento de peões
Ovar,29-08-2013 06:40,0,1,Rua Florestal,-,Despiste com capotamento
Ovar,01-09-2013 13:00,0,1,Rua Francisco Ramada,-,Colisão com fuga
Ovar,28-12-2013 14:15,1,0,Rua Pia dos Cavalos,-,Colisão choque em cadeia
Ovar,17-01-2013 18:00,0,1,Rua Pia dos Cavalos 134,-,Colisão frontal
Santa Maria da Feira,23-11-2013 04:50,1,0,A1,"274,200",Atropelamento de peões
Santa Maria da Feira,22-10-2013 09:30,0,1,"Ava Doutor Francisco Sá Carneiro1500",-,"Colisão lateral com outro veículoem movimento"
Santa Maria da Feira,19-03-2013 17:15,0,1,Ava Santiago 67,-,Atropelamento de peões
Santa Maria da Feira,18-05-2013 18:00,0,1,EN1,"285,750",Despiste simples
Santa Maria da Feira,21-03-2013 14:45,0,1,Rua Central de Goda 210,-,Colisão com outras situações
Santa Maria da Feira,19-07-2013 11:30,0,1,Rua da Arnoia,-,Atropelamento de peões
Santa Maria da Feira,18-08-2013 09:15,0,1,Rua da Cobaixa,-,Despiste simples
Santa Maria da Feira,16-11-2013 18:00,0,1,Rua da Estrada,-,Colisão frontal
Santa Maria da Feira,09-12-2013 01:15,1,0,Rua da Estrada Nacional 70,-,Despiste simples
Santa Maria da Feira,08-07-2013 04:30,1,0,Rua da Gandara 543,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Santa Maria da Feira,01-06-2013 05:00,0,1,Rua da Ribeirinha,-,Despiste simples
Santa Maria da Feira,12-01-2013 18:15,1,0,Rua das Custouras 7,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Santa Maria da Feira,11-04-2013 02:55,0,1,Rua do Ribeirinho,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Santa Maria da Feira,22-01-2013 18:45,0,1,Rua do Rio,-,Atropelamento de peões
Santa Maria da Feira,05-02-2013 18:20,0,1,Rua do Serrão,-,Atropelamento de peões
Santa Maria da Feira,07-05-2013 04:00,0,1,Rua do Viaduto,-,"Despiste com colisão com veículoimobil. ou obstáculo"
Santa Maria da Feira,28-07-2013 03:40,1,0,Rua Doutor Santos Carneiro 14,-,Despiste com capotamento
Santa Maria da Feira,23-12-2013 14:55,0,1,Rua Ferreira de Castro 17,-,"Despiste sem dispositivo deretenção"
Santa Maria da Feira,14-10-2013 19:35,0,1,Rua Principal 1004,-,Atropelamento de peões
Santa Maria da Feira,17-12-2013 07:20,0,1,Rua Terras de Santa Maria,-,Colisão com outras situações
Sao Joao da Madeira,09-07-2013 22:00,0,1,Avenida Doutor Renato Araújo 0,-,"Despiste sem dispositivo deretenção"
Concelho,Datahora,M,FG,Via,Km,Natureza
Sao Joao da Madeira,12-09-2013 12:10,0,1,IC2,"271,015","Despiste sem dispositivo deretenção"
Sao Joao da Madeira,29-10-2013 10:00,0,1,Rua Alão de Morais 361,-,Atropelamento de peões
Sao Joao da Madeira,09-03-2013 18:45,0,1,Rua Bombeiros Voluntários 0,-,Atropelamento de peões
Sao Joao da Madeira,12-05-2013 11:45,0,1,"Rua Grupo Patriótico Sanjoanense831",-,Despiste com capotamento
Sao Joao da Madeira,24-12-2013 18:30,0,1,Rua João de Deus 87,-,Atropelamento de peões
Sao Joao da Madeira,06-08-2013 06:10,0,1,Rua Madeira 00,-,"Colisão lateral com outro veículoem movimento"
Sever do Vouga,27-03-2013 15:30,1,0,A25,"44,223",Despiste com capotamento
Sever do Vouga,18-01-2013 22:40,1,0,EN333,"35,350",Despiste simples
Sever do Vouga,14-01-2013 21:15,1,1,Rua da Indústria,-,"Colisão com veiculo ou obstáculona faixa de rodagem"
Vagos,13-11-2013 18:00,1,0,-,-,"Colisão traseira com outro veículoem movimento"
Vagos,11-04-2013 08:50,0,1,A17,"100,150",Despiste com capotamento
Vagos,02-12-2013 20:05,0,1,Rua Candido dos Reis 500 A,-,"Colisão lateral com outro veículoem movimento"
Vagos,10-08-2013 17:15,0,1,Rua Padre Creoulo,-,"Colisão lateral com outro veículoem movimento"
Vagos,07-03-2013 15:10,1,0,Rua Real,-,"Colisão lateral com outro veículoem movimento"
Vale de Cambra,03-05-2013 19:30,1,0,-,-,Despiste com capotamento
Vale de Cambra,03-08-2013 00:05,1,0,Ava Miguel Bombarda 90,-,"Colisão traseira com outro veículoem movimento"
Vale de Cambra,04-03-2013 00:45,1,0,EN224,"53,873",Atropelamento de peões
"",Vítimas mortais,Feridos graves,Feridos leves,Total vítimas
2010,31,93,614,738
2011,43,81,563,687
2012,30,59,483,572
"",Acidentes,,Vítimas,,Feridos,,Feridos,,Total,,Índice de
"",,% *,,% *,,% *,,% *,,% *,
"",c/ vítimas,,mortais,,graves,,leves,,vítimas,,gravidade
2012,392,-,30,-,59,-,483,-,572,-,"7,7"
